Entity_1	Entity_2	Predicted_class
a7926307.s2.x4.uT8	a7926307.s2.x4.uT18	INHIBITOR
a7926307.s3.x0.uT9	a7926307.s3.x0.uT21	INHIBITOR
a7926307.s4.x0.uT10	a7926307.s4.x0.uT22	NO_RELATION
a7926307.s4.x1.uT10	a7926307.s4.x1.uT23	NO_RELATION
a7926307.s5.x0.uT11	a7926307.s5.x0.uT24	INHIBITOR
a7926307.s5.x1.uT11	a7926307.s5.x1.uT25	INHIBITOR
a7926307.s5.x2.uT11	a7926307.s5.x2.uT12	INHIBITOR
a7926307.s5.x3.uT11	a7926307.s5.x3.uT13	INHIBITOR
a7926307.s6.x0.uT1	a7926307.s6.x0.uT14	INHIBITOR
a7926307.s7.x0.uT2	a7926307.s7.x0.uT15	INHIBITOR
a7926307.s7.x1.uT2	a7926307.s7.x1.uT16	DIRECT-REGULATOR
a7926307.s7.x2.uT2	a7926307.s7.x2.uT17	INHIBITOR
a20135071.s4.x0.uT10	a20135071.s4.x0.uT22	INHIBITOR
a20135071.s4.x1.uT11	a20135071.s4.x1.uT22	DIRECT-REGULATOR
a20135071.s4.x2.uT10	a20135071.s4.x2.uT23	INHIBITOR
a20135071.s4.x3.uT11	a20135071.s4.x3.uT23	INHIBITOR
a20135071.s5.x0.uT12	a20135071.s5.x0.uT24	DIRECT-REGULATOR
a20135071.s8.x0.uT3	a20135071.s8.x0.uT19	INHIBITOR
a20135071.s8.x1.uT3	a20135071.s8.x1.uT20	INHIBITOR
a20135071.s8.x2.uT4	a20135071.s8.x2.uT19	INHIBITOR
a20135071.s8.x3.uT4	a20135071.s8.x3.uT20	INHIBITOR
a20135071.s8.x4.uT5	a20135071.s8.x4.uT19	INHIBITOR
a20135071.s8.x5.uT5	a20135071.s8.x5.uT20	INHIBITOR
a23270805.s1.x0.uT4	a23270805.s1.x0.uT8	DIRECT-REGULATOR
a23541670.s0.x0.uT3	a23541670.s0.x0.uT10	INHIBITOR
a23541670.s0.x1.uT3	a23541670.s0.x1.uT11	INHIBITOR
a23541670.s1.x0.uT2	a23541670.s1.x0.uT8	INHIBITOR
a23541670.s1.x1.uT2	a23541670.s1.x1.uT9	INHIBITOR
a23541670.s1.x2.uT1	a23541670.s1.x2.uT8	INHIBITOR
a23541670.s1.x3.uT1	a23541670.s1.x3.uT9	INHIBITOR
a20053189.s0.x0.uT20	a20053189.s0.x0.uT30	ANTAGONIST
a20448797.s1.x0.uT4	a20448797.s1.x0.uT18	INHIBITOR
a20448797.s1.x1.uT4	a20448797.s1.x1.uT20	INHIBITOR
a20448797.s1.x2.uT5	a20448797.s1.x2.uT18	INHIBITOR
a20448797.s1.x3.uT5	a20448797.s1.x3.uT19	NO_RELATION
a23115221.s8.x0.uT15	a23115221.s8.x0.uT17	AGONIST
a23066089.s0.x0.uT19	a23066089.s0.x0.uT50	ACTIVATOR
a23066089.s0.x1.uT18	a23066089.s0.x1.uT51	INHIBITOR
a23066089.s1.x0.uT1	a23066089.s1.x0.uT40	DIRECT-REGULATOR
a23066089.s1.x1.uT15	a23066089.s1.x1.uT20	DIRECT-REGULATOR
a23066089.s1.x2.uT15	a23066089.s1.x2.uT35	DIRECT-REGULATOR
a23066089.s1.x3.uT1	a23066089.s1.x3.uT35	DIRECT-REGULATOR
a17018843.s0.x0.uT5	a17018843.s0.x0.uT54	INHIBITOR
a17018843.s0.x1.uT6	a17018843.s0.x1.uT54	INHIBITOR
a17018843.s0.x2.uT5	a17018843.s0.x2.uT53	DIRECT-REGULATOR
a17018843.s0.x3.uT6	a17018843.s0.x3.uT53	DIRECT-REGULATOR
a17018843.s2.x0.uT2	a17018843.s2.x0.uT33	DIRECT-REGULATOR
a17018843.s2.x1.uT2	a17018843.s2.x1.uT14	INHIBITOR
a17018843.s2.x2.uT1	a17018843.s2.x2.uT33	DIRECT-REGULATOR
a17018843.s2.x3.uT1	a17018843.s2.x3.uT14	INHIBITOR
a12063741.s3.x0.uT1	a12063741.s3.x0.uT11	SUBSTRATE
a12063741.s3.x1.uT5	a12063741.s3.x1.uT11	DIRECT-REGULATOR
a12063741.s3.x2.uT2	a12063741.s3.x2.uT11	INHIBITOR
a23221600.s0.x0.uT8	a23221600.s0.x0.uT34	DIRECT-REGULATOR
a23221600.s0.x1.uT9	a23221600.s0.x1.uT34	DIRECT-REGULATOR
a23221600.s0.x2.uT7	a23221600.s0.x2.uT33	DIRECT-REGULATOR
a23221600.s0.x3.uT9	a23221600.s0.x3.uT33	DIRECT-REGULATOR
a23221600.s0.x4.uT7	a23221600.s0.x4.uT35	DIRECT-REGULATOR
a23221600.s0.x5.uT8	a23221600.s0.x5.uT35	INHIBITOR
a23221600.s0.x6.uT9	a23221600.s0.x6.uT35	DIRECT-REGULATOR
a23221600.s1.x0.uT1	a23221600.s1.x0.uT22	INHIBITOR
a23221600.s1.x1.uT2	a23221600.s1.x1.uT10	DIRECT-REGULATOR
a23221600.s1.x2.uT6	a23221600.s1.x2.uT10	DIRECT-REGULATOR
a23221600.s1.x3.uT2	a23221600.s1.x3.uT22	INHIBITOR
a23221600.s1.x4.uT6	a23221600.s1.x4.uT22	INHIBITOR
a23221600.s2.x0.uT3	a23221600.s2.x0.uT19	INHIBITOR
a23221600.s2.x1.uT3	a23221600.s2.x1.uT21	INHIBITOR
a23221600.s2.x2.uT3	a23221600.s2.x2.uT20	INHIBITOR
a23221600.s2.x3.uT4	a23221600.s2.x3.uT19	INHIBITOR
a23221600.s2.x4.uT4	a23221600.s2.x4.uT21	INHIBITOR
a23221600.s3.x0.uT5	a23221600.s3.x0.uT23	DIRECT-REGULATOR
a23221600.s3.x1.uT5	a23221600.s3.x1.uT24	DIRECT-REGULATOR
a23123257.s12.x0.uT1	a23123257.s12.x0.uT5	INHIBITOR
a23123257.s12.x1.uT1	a23123257.s12.x1.uT6	INHIBITOR
a23139413.s7.x0.uT5	a23139413.s7.x0.uT23	DIRECT-REGULATOR
a23139413.s7.x1.uT6	a23139413.s7.x1.uT23	DIRECT-REGULATOR
a23139413.s7.x2.uT5	a23139413.s7.x2.uT24	DIRECT-REGULATOR
a23139413.s7.x3.uT6	a23139413.s7.x3.uT24	DIRECT-REGULATOR
a23139413.s7.x4.uT5	a23139413.s7.x4.uT25	INHIBITOR
a23139413.s7.x5.uT6	a23139413.s7.x5.uT25	INHIBITOR
a23139413.s11.x0.uT1	a23139413.s11.x0.uT16	INHIBITOR
a23139413.s11.x1.uT1	a23139413.s11.x1.uT17	INHIBITOR
a23139413.s11.x2.uT1	a23139413.s11.x2.uT18	DIRECT-REGULATOR
a23139413.s11.x3.uT2	a23139413.s11.x3.uT16	DIRECT-REGULATOR
a23139413.s11.x4.uT2	a23139413.s11.x4.uT17	DIRECT-REGULATOR
a23139413.s11.x5.uT2	a23139413.s11.x5.uT18	DIRECT-REGULATOR
a23139413.s11.x6.uT3	a23139413.s11.x6.uT16	DIRECT-REGULATOR
a23139413.s11.x7.uT3	a23139413.s11.x7.uT17	DIRECT-REGULATOR
a23139413.s11.x8.uT3	a23139413.s11.x8.uT18	DIRECT-REGULATOR
a23267767.s0.x0.uT5	a23267767.s0.x0.uT15	INHIBITOR
a23267767.s0.x1.uT5	a23267767.s0.x1.uT14	INHIBITOR
a23267767.s1.x0.uT1	a23267767.s1.x0.uT6	INHIBITOR
a23267767.s1.x1.uT1	a23267767.s1.x1.uT7	INHIBITOR
a23267767.s1.x2.uT1	a23267767.s1.x2.uT8	INHIBITOR
a23267767.s1.x3.uT2	a23267767.s1.x3.uT6	INHIBITOR
a23267767.s1.x4.uT2	a23267767.s1.x4.uT7	DIRECT-REGULATOR
a23267767.s1.x5.uT2	a23267767.s1.x5.uT8	DIRECT-REGULATOR
a23267767.s4.x1.uT3	a23267767.s4.x1.uT13	AGONIST
a23267767.s4.x3.uT3	a23267767.s4.x3.uT12	DIRECT-REGULATOR
a22926699.s7.x0.uT1	a22926699.s7.x0.uT4	DIRECT-REGULATOR
a22926699.s7.x1.uT1	a22926699.s7.x1.uT3	DIRECT-REGULATOR
a23644213.s3.x0.uT2	a23644213.s3.x0.uT9	DIRECT-REGULATOR
a23644213.s3.x1.uT1	a23644213.s3.x1.uT9	INHIBITOR
a23644213.s3.x2.uT1	a23644213.s3.x2.uT8	DIRECT-REGULATOR
a23644213.s3.x3.uT2	a23644213.s3.x3.uT10	DIRECT-REGULATOR
a23644213.s3.x4.uT1	a23644213.s3.x4.uT10	INHIBITOR
a23644213.s3.x5.uT2	a23644213.s3.x5.uT7	DIRECT-REGULATOR
a23644213.s3.x6.uT1	a23644213.s3.x6.uT7	DIRECT-REGULATOR
a23644213.s4.x0.uT3	a23644213.s4.x0.uT11	INHIBITOR
a8894610.s0.x0.uT26	a8894610.s0.x0.uT35	ANTAGONIST
a8894610.s0.x1.uT27	a8894610.s0.x1.uT35	INHIBITOR
a8894610.s1.x0.uT13	a8894610.s1.x0.uT34	ANTAGONIST
a8894610.s1.x1.uT13	a8894610.s1.x1.uT30	INHIBITOR
a8894610.s1.x2.uT13	a8894610.s1.x2.uT32	DIRECT-REGULATOR
a8894610.s1.x3.uT6	a8894610.s1.x3.uT34	INHIBITOR
a8894610.s1.x4.uT17	a8894610.s1.x4.uT34	INHIBITOR
a8894610.s1.x5.uT6	a8894610.s1.x5.uT30	INHIBITOR
a8894610.s1.x8.uT17	a8894610.s1.x8.uT32	INHIBITOR
a2888789.s0.x0.uT7	a2888789.s0.x0.uT14	ANTAGONIST
a2888789.s1.x0.uT3	a2888789.s1.x0.uT10	ANTAGONIST
a2888789.s10.x0.uT4	a2888789.s10.x0.uT8	INHIBITOR
a2888789.s11.x0.uT5	a2888789.s11.x0.uT9	INHIBITOR
a21475861.s5.x0.uT9	a21475861.s5.x0.uT18	INHIBITOR
a21475861.s6.x0.uT10	a21475861.s6.x0.uT19	INHIBITOR
a21475861.s8.x0.uT15	a21475861.s8.x0.uT17	SUBSTRATE
a21475861.s8.x1.uT2	a21475861.s8.x1.uT17	DIRECT-REGULATOR
a23321689.s1.x0.uT5	a23321689.s1.x0.uT21	AGONIST
a23321689.s3.x0.uT6	a23321689.s3.x0.uT20	INHIBITOR
a21606412.s0.x0.uT8	a21606412.s0.x0.uT21	INHIBITOR
a21606412.s0.x1.uT7	a21606412.s0.x1.uT21	INHIBITOR
a21606412.s1.x0.uT6	a21606412.s1.x0.uT18	INHIBITOR
a21606412.s1.x1.uT6	a21606412.s1.x1.uT19	INHIBITOR
a21606412.s1.x2.uT6	a21606412.s1.x2.uT13	INHIBITOR
a21606412.s1.x3.uT6	a21606412.s1.x3.uT14	INHIBITOR
a21606412.s1.x4.uT3	a21606412.s1.x4.uT18	INHIBITOR
a21606412.s1.x5.uT3	a21606412.s1.x5.uT19	INHIBITOR
a21606412.s1.x6.uT3	a21606412.s1.x6.uT13	INHIBITOR
a21606412.s1.x7.uT3	a21606412.s1.x7.uT14	INHIBITOR
a15795105.s0.x0.uT9	a15795105.s0.x0.uT25	INHIBITOR
a15795105.s0.x1.uT10	a15795105.s0.x1.uT25	INHIBITOR
a15795105.s3.x0.uT1	a15795105.s3.x0.uT20	DIRECT-REGULATOR
a15795105.s3.x1.uT2	a15795105.s3.x1.uT20	DIRECT-REGULATOR
a15795105.s3.x2.uT3	a15795105.s3.x2.uT20	DIRECT-REGULATOR
a15795105.s3.x3.uT4	a15795105.s3.x3.uT20	DIRECT-REGULATOR
a15795105.s4.x0.uT5	a15795105.s4.x0.uT22	DIRECT-REGULATOR
a15795105.s4.x1.uT6	a15795105.s4.x1.uT22	DIRECT-REGULATOR
a15795105.s5.x0.uT7	a15795105.s5.x0.uT23	INHIBITOR
a15795105.s5.x1.uT8	a15795105.s5.x1.uT23	INHIBITOR
a17692748.s1.x0.uT6	a17692748.s1.x0.uT15	INHIBITOR
a17692748.s1.x1.uT6	a17692748.s1.x1.uT17	AGONIST
a23532634.s4.x0.uT12	a23532634.s4.x0.uT33	INHIBITOR
a23532634.s4.x1.uT12	a23532634.s4.x1.uT32	DIRECT-REGULATOR
a23532634.s4.x2.uT12	a23532634.s4.x2.uT34	INHIBITOR
a23532634.s4.x3.uT17	a23532634.s4.x3.uT33	NO_RELATION
a23532634.s4.x4.uT17	a23532634.s4.x4.uT32	DIRECT-REGULATOR
a23532634.s4.x5.uT17	a23532634.s4.x5.uT34	INHIBITOR
a23532634.s4.x6.uT22	a23532634.s4.x6.uT33	NO_RELATION
a23532634.s4.x7.uT22	a23532634.s4.x7.uT32	DIRECT-REGULATOR
a23532634.s4.x8.uT22	a23532634.s4.x8.uT34	NO_RELATION
a23532634.s4.x9.uT13	a23532634.s4.x9.uT33	INHIBITOR
a23532634.s4.x10.uT13	a23532634.s4.x10.uT32	INHIBITOR
a23532634.s4.x11.uT13	a23532634.s4.x11.uT34	INHIBITOR
a23532634.s4.x12.uT11	a23532634.s4.x12.uT33	INHIBITOR
a23532634.s4.x13.uT11	a23532634.s4.x13.uT32	DIRECT-REGULATOR
a23532634.s4.x14.uT11	a23532634.s4.x14.uT34	INHIBITOR
a23532634.s4.x15.uT14	a23532634.s4.x15.uT33	INHIBITOR
a23532634.s4.x16.uT20	a23532634.s4.x16.uT33	NO_RELATION
a23532634.s4.x17.uT21	a23532634.s4.x17.uT33	NO_RELATION
a23532634.s4.x18.uT15	a23532634.s4.x18.uT33	NO_RELATION
a23532634.s4.x19.uT19	a23532634.s4.x19.uT33	NO_RELATION
a23532634.s4.x20.uT16	a23532634.s4.x20.uT33	NO_RELATION
a23532634.s4.x21.uT23	a23532634.s4.x21.uT33	NO_RELATION
a23532634.s4.x22.uT18	a23532634.s4.x22.uT33	NO_RELATION
a23532634.s4.x23.uT14	a23532634.s4.x23.uT34	INHIBITOR
a23532634.s4.x24.uT20	a23532634.s4.x24.uT32	NO_RELATION
a23532634.s4.x25.uT21	a23532634.s4.x25.uT32	NO_RELATION
a23532634.s4.x26.uT15	a23532634.s4.x26.uT32	DIRECT-REGULATOR
a23532634.s4.x27.uT19	a23532634.s4.x27.uT32	DIRECT-REGULATOR
a23532634.s4.x28.uT16	a23532634.s4.x28.uT32	DIRECT-REGULATOR
a23532634.s4.x29.uT23	a23532634.s4.x29.uT32	DIRECT-REGULATOR
a23532634.s4.x30.uT18	a23532634.s4.x30.uT32	NO_RELATION
a23532634.s4.x31.uT20	a23532634.s4.x31.uT34	INHIBITOR
a23532634.s4.x32.uT21	a23532634.s4.x32.uT34	NO_RELATION
a23532634.s4.x33.uT15	a23532634.s4.x33.uT34	INHIBITOR
a23532634.s4.x34.uT19	a23532634.s4.x34.uT34	NO_RELATION
a23532634.s4.x35.uT16	a23532634.s4.x35.uT34	INHIBITOR
a23532634.s4.x36.uT23	a23532634.s4.x36.uT34	INHIBITOR
a23532634.s4.x37.uT18	a23532634.s4.x37.uT34	NO_RELATION
a23532634.s7.x0.uT1	a23532634.s7.x0.uT28	INHIBITOR
a23532634.s10.x0.uT3	a23532634.s10.x0.uT29	NO_RELATION
a23532634.s10.x1.uT4	a23532634.s10.x1.uT29	NO_RELATION
a23532634.s10.x2.uT5	a23532634.s10.x2.uT29	NO_RELATION
a15526004.s1.x0.uT1	a15526004.s1.x0.uT3	INHIBITOR
a15526004.s2.x0.uT2	a15526004.s2.x0.uT4	DIRECT-REGULATOR
a15526004.s2.x1.uT2	a15526004.s2.x1.uT5	DIRECT-REGULATOR
a15526004.s2.x2.uT2	a15526004.s2.x2.uT6	NO_RELATION
a15526004.s2.x3.uT2	a15526004.s2.x3.uT7	NO_RELATION
a15526004.s2.x4.uT2	a15526004.s2.x4.uT8	DIRECT-REGULATOR
a15526004.s2.x5.uT2	a15526004.s2.x5.uT9	NO_RELATION
a15526004.s2.x6.uT2	a15526004.s2.x6.uT10	NO_RELATION
a15526004.s2.x7.uT2	a15526004.s2.x7.uT11	NO_RELATION
a14638499.s2.x0.uT7	a14638499.s2.x0.uT23	SUBSTRATE
a14638499.s2.x1.uT6	a14638499.s2.x1.uT22	DIRECT-REGULATOR
a14638499.s2.x2.uT7	a14638499.s2.x2.uT22	DIRECT-REGULATOR
a7959748.s1.x0.uT1	a7959748.s1.x0.uT6	INHIBITOR
a7959748.s1.x1.uT2	a7959748.s1.x1.uT6	INHIBITOR
a7959748.s1.x2.uT1	a7959748.s1.x2.uT5	INHIBITOR
a7959748.s1.x3.uT1	a7959748.s1.x3.uT4	INHIBITOR
a7959748.s1.x4.uT1	a7959748.s1.x4.uT7	INHIBITOR
a7959748.s1.x5.uT2	a7959748.s1.x5.uT5	INHIBITOR
a7959748.s1.x6.uT3	a7959748.s1.x6.uT5	INHIBITOR
a7959748.s1.x7.uT2	a7959748.s1.x7.uT4	INHIBITOR
a7959748.s1.x8.uT2	a7959748.s1.x8.uT7	INHIBITOR
a7959748.s1.x9.uT3	a7959748.s1.x9.uT4	INHIBITOR
a7959748.s1.x10.uT3	a7959748.s1.x10.uT7	INHIBITOR
a23628605.s2.x0.uT4	a23628605.s2.x0.uT24	SUBSTRATE
a23628605.s2.x1.uT4	a23628605.s2.x1.uT25	DIRECT-REGULATOR
a23628605.s2.x2.uT4	a23628605.s2.x2.uT26	DIRECT-REGULATOR
a23628605.s4.x0.uT8	a23628605.s4.x0.uT28	INHIBITOR
a23628605.s4.x1.uT8	a23628605.s4.x1.uT29	DIRECT-REGULATOR
a23628605.s4.x2.uT9	a23628605.s4.x2.uT28	INHIBITOR
a23628605.s4.x3.uT9	a23628605.s4.x3.uT27	AGONIST
a23628605.s5.x2.uT11	a23628605.s5.x2.uT30	INHIBITOR
a23628605.s5.x3.uT11	a23628605.s5.x3.uT31	INHIBITOR
a11344206.s7.x0.uT3	a11344206.s7.x0.uT9	INHIBITOR
a17498496.s0.x0.uT4	a17498496.s0.x0.uT42	NO_RELATION
a17498496.s0.x1.uT3	a17498496.s0.x1.uT43	INHIBITOR
a17498496.s0.x2.uT4	a17498496.s0.x2.uT43	NO_RELATION
a17498496.s1.x0.uT2	a17498496.s1.x0.uT41	NO_RELATION
a17498496.s1.x1.uT1	a17498496.s1.x1.uT41	NO_RELATION
a17498496.s1.x2.uT2	a17498496.s1.x2.uT16	AGONIST
a17498496.s1.x3.uT1	a17498496.s1.x3.uT16	DIRECT-REGULATOR
a17498496.s1.x4.uT2	a17498496.s1.x4.uT12	NO_RELATION
a17498496.s1.x5.uT1	a17498496.s1.x5.uT12	DIRECT-REGULATOR
a17498496.s1.x6.uT2	a17498496.s1.x6.uT28	ANTAGONIST
a17498496.s1.x7.uT1	a17498496.s1.x7.uT28	ANTAGONIST
a17498496.s1.x8.uT2	a17498496.s1.x8.uT33	INHIBITOR
a17498496.s1.x9.uT2	a17498496.s1.x9.uT18	INHIBITOR
a17498496.s1.x10.uT2	a17498496.s1.x10.uT19	AGONIST
a17498496.s1.x11.uT2	a17498496.s1.x11.uT29	AGONIST
a17498496.s1.x12.uT2	a17498496.s1.x12.uT32	INHIBITOR
a17498496.s1.x13.uT2	a17498496.s1.x13.uT30	NO_RELATION
a17498496.s1.x14.uT2	a17498496.s1.x14.uT25	INHIBITOR
a17498496.s1.x15.uT2	a17498496.s1.x15.uT31	INHIBITOR
a17498496.s1.x16.uT1	a17498496.s1.x16.uT33	INHIBITOR
a17498496.s1.x17.uT1	a17498496.s1.x17.uT18	DIRECT-REGULATOR
a17498496.s1.x18.uT1	a17498496.s1.x18.uT19	DIRECT-REGULATOR
a17498496.s1.x19.uT1	a17498496.s1.x19.uT29	INHIBITOR
a17498496.s1.x20.uT1	a17498496.s1.x20.uT32	DIRECT-REGULATOR
a17498496.s1.x21.uT1	a17498496.s1.x21.uT25	INHIBITOR
a17498496.s1.x22.uT1	a17498496.s1.x22.uT31	DIRECT-REGULATOR
a23411171.s3.x0.uT1	a23411171.s3.x0.uT6	NO_RELATION
a23411171.s3.x1.uT1	a23411171.s3.x1.uT7	NO_RELATION
a23411171.s4.x0.uT3	a23411171.s4.x0.uT10	INHIBITOR
a23411171.s4.x1.uT2	a23411171.s4.x1.uT12	NO_RELATION
a23411171.s4.x2.uT2	a23411171.s4.x2.uT8	NO_RELATION
a23411171.s4.x3.uT2	a23411171.s4.x3.uT9	NO_RELATION
a23411171.s4.x4.uT2	a23411171.s4.x4.uT11	NO_RELATION
a23411171.s4.x5.uT2	a23411171.s4.x5.uT13	NO_RELATION
a23411171.s4.x6.uT3	a23411171.s4.x6.uT8	INHIBITOR
a23411171.s4.x7.uT3	a23411171.s4.x7.uT9	INHIBITOR
a23411171.s4.x8.uT3	a23411171.s4.x8.uT11	INHIBITOR
a23411171.s4.x9.uT3	a23411171.s4.x9.uT13	AGONIST
a10640321.s1.x0.uT18	a10640321.s1.x0.uT26	AGONIST
a10640321.s1.x1.uT5	a10640321.s1.x1.uT26	AGONIST
a10640321.s2.x0.uT7	a10640321.s2.x0.uT23	INHIBITOR
a10640321.s2.x1.uT8	a10640321.s2.x1.uT23	AGONIST
a10640321.s2.x2.uT9	a10640321.s2.x2.uT23	INHIBITOR
a10640321.s2.x3.uT10	a10640321.s2.x3.uT23	AGONIST
a10640321.s2.x4.uT11	a10640321.s2.x4.uT23	AGONIST
a10640321.s2.x5.uT7	a10640321.s2.x5.uT24	INHIBITOR
a10640321.s2.x6.uT7	a10640321.s2.x6.uT25	INHIBITOR
a10640321.s2.x7.uT8	a10640321.s2.x7.uT24	INHIBITOR
a10640321.s2.x8.uT9	a10640321.s2.x8.uT24	AGONIST
a10640321.s2.x9.uT10	a10640321.s2.x9.uT24	AGONIST
a10640321.s2.x10.uT11	a10640321.s2.x10.uT24	AGONIST
a10640321.s2.x11.uT8	a10640321.s2.x11.uT25	INHIBITOR
a10640321.s2.x12.uT9	a10640321.s2.x12.uT25	INHIBITOR
a10640321.s2.x13.uT10	a10640321.s2.x13.uT25	INHIBITOR
a10640321.s2.x14.uT11	a10640321.s2.x14.uT25	INHIBITOR
a10640321.s3.x0.uT12	a10640321.s3.x0.uT27	INHIBITOR
a10640321.s3.x4.uT13	a10640321.s3.x4.uT28	INHIBITOR
a10640321.s3.x5.uT14	a10640321.s3.x5.uT28	INHIBITOR
a10640321.s4.x0.uT15	a10640321.s4.x0.uT29	INHIBITOR
a10640321.s5.x0.uT17	a10640321.s5.x0.uT30	ANTAGONIST
a10640321.s5.x5.uT19	a10640321.s5.x5.uT31	ANTAGONIST
a10640321.s5.x8.uT1	a10640321.s5.x8.uT20	AGONIST
a20724158.s1.x0.uT7	a20724158.s1.x0.uT12	INHIBITOR
a20724158.s1.x1.uT7	a20724158.s1.x1.uT13	INHIBITOR
a20724158.s2.x0.uT4	a20724158.s2.x0.uT14	INHIBITOR
a20724158.s2.x1.uT5	a20724158.s2.x1.uT14	INHIBITOR
a20724158.s2.x2.uT6	a20724158.s2.x2.uT14	INHIBITOR
a7825862.s1.x0.uT12	a7825862.s1.x0.uT14	SUBSTRATE
a7825862.s1.x1.uT12	a7825862.s1.x1.uT35	INHIBITOR
a7825862.s1.x2.uT12	a7825862.s1.x2.uT32	SUBSTRATE
a11351021.s0.x0.uT7	a11351021.s0.x0.uT27	INHIBITOR
a11351021.s0.x1.uT7	a11351021.s0.x1.uT28	DIRECT-REGULATOR
a11351021.s2.x0.uT1	a11351021.s2.x0.uT13	INHIBITOR
a20347047.s8.x0.uT10	a20347047.s8.x0.uT13	INHIBITOR
a20347047.s8.x1.uT10	a20347047.s8.x1.uT14	INHIBITOR
a20347047.s8.x2.uT11	a20347047.s8.x2.uT13	INHIBITOR
a20347047.s8.x3.uT11	a20347047.s8.x3.uT14	DIRECT-REGULATOR
a20347047.s8.x4.uT12	a20347047.s8.x4.uT13	INHIBITOR
a20347047.s8.x5.uT12	a20347047.s8.x5.uT14	DIRECT-REGULATOR
a20347047.s10.x0.uT1	a20347047.s10.x0.uT21	INHIBITOR
a19962254.s2.x0.uT6	a19962254.s2.x0.uT25	SUBSTRATE
a19962254.s2.x1.uT6	a19962254.s2.x1.uT26	SUBSTRATE
a19962254.s2.x2.uT6	a19962254.s2.x2.uT24	INHIBITOR
a19962254.s2.x3.uT6	a19962254.s2.x3.uT21	SUBSTRATE
a19962254.s2.x4.uT6	a19962254.s2.x4.uT22	INHIBITOR
a19962254.s4.x0.uT11	a19962254.s4.x0.uT27	INHIBITOR
a19962254.s4.x1.uT11	a19962254.s4.x1.uT28	INHIBITOR
a19962254.s4.x2.uT7	a19962254.s4.x2.uT27	DIRECT-REGULATOR
a19962254.s4.x3.uT7	a19962254.s4.x3.uT28	INHIBITOR
a19962254.s4.x4.uT10	a19962254.s4.x4.uT27	INHIBITOR
a19962254.s4.x5.uT10	a19962254.s4.x5.uT28	INHIBITOR
a19962254.s4.x6.uT9	a19962254.s4.x6.uT27	INHIBITOR
a19962254.s4.x7.uT9	a19962254.s4.x7.uT28	INHIBITOR
a19962254.s4.x8.uT14	a19962254.s4.x8.uT27	INHIBITOR
a19962254.s4.x9.uT13	a19962254.s4.x9.uT27	INHIBITOR
a19962254.s4.x10.uT13	a19962254.s4.x10.uT28	INHIBITOR
a19962254.s4.x11.uT8	a19962254.s4.x11.uT27	INHIBITOR
a19962254.s4.x12.uT8	a19962254.s4.x12.uT28	INHIBITOR
a19962254.s4.x13.uT12	a19962254.s4.x13.uT27	INHIBITOR
a19962254.s4.x14.uT12	a19962254.s4.x14.uT28	INHIBITOR
a11691635.s1.x0.uT4	a11691635.s1.x0.uT10	DIRECT-REGULATOR
a11691635.s1.x1.uT5	a11691635.s1.x1.uT10	SUBSTRATE
a11691635.s5.x0.uT2	a11691635.s5.x0.uT8	INHIBITOR
a11691635.s5.x1.uT3	a11691635.s5.x1.uT8	SUBSTRATE
a11691635.s5.x2.uT2	a11691635.s5.x2.uT9	INHIBITOR
a11691635.s5.x3.uT1	a11691635.s5.x3.uT9	DIRECT-REGULATOR
a11691635.s5.x4.uT3	a11691635.s5.x4.uT9	SUBSTRATE
a23443810.s6.x0.uT1	a23443810.s6.x0.uT13	INHIBITOR
a23443810.s6.x1.uT2	a23443810.s6.x1.uT13	INDIRECT-DOWNREGULATOR
a23443810.s6.x2.uT1	a23443810.s6.x2.uT14	INHIBITOR
a23443810.s6.x3.uT2	a23443810.s6.x3.uT14	INDIRECT-DOWNREGULATOR
a23443810.s6.x4.uT1	a23443810.s6.x4.uT15	INHIBITOR
a23443810.s6.x5.uT1	a23443810.s6.x5.uT16	INHIBITOR
a23443810.s6.x6.uT1	a23443810.s6.x6.uT17	INHIBITOR
a23443810.s6.x7.uT1	a23443810.s6.x7.uT18	INDIRECT-DOWNREGULATOR
a23443810.s6.x8.uT1	a23443810.s6.x8.uT19	INDIRECT-DOWNREGULATOR
a23443810.s6.x9.uT1	a23443810.s6.x9.uT20	INHIBITOR
a23443810.s6.x10.uT2	a23443810.s6.x10.uT15	INDIRECT-DOWNREGULATOR
a23443810.s6.x11.uT2	a23443810.s6.x11.uT16	INDIRECT-DOWNREGULATOR
a23443810.s6.x12.uT2	a23443810.s6.x12.uT17	INHIBITOR
a23443810.s6.x13.uT2	a23443810.s6.x13.uT18	INHIBITOR
a23443810.s6.x14.uT2	a23443810.s6.x14.uT19	INHIBITOR
a23443810.s6.x15.uT2	a23443810.s6.x15.uT20	INHIBITOR
a9551716.s0.x0.uT24	a9551716.s0.x0.uT33	DIRECT-REGULATOR
a9551716.s1.x0.uT12	a9551716.s1.x0.uT28	ANTAGONIST
a9551716.s1.x1.uT14	a9551716.s1.x1.uT28	ANTAGONIST
a9231703.s2.x0.uT1	a9231703.s2.x0.uT3	SUBSTRATE
a9231703.s2.x1.uT1	a9231703.s2.x1.uT5	SUBSTRATE
a9231703.s4.x0.uT2	a9231703.s4.x0.uT10	INHIBITOR
a17256745.s0.x0.uT11	a17256745.s0.x0.uT42	SUBSTRATE
